seed,scenario,origin,sku,unit,forecast_quantity,realized_regular_quantity,expected_regular_quantity,project_quantity,daily_absolute_error,daily_absolute_error_expectation,input_sha256,error
909,full_stockout,2026-04-01,SKU-002,шт,536.8589544803118,502,504.0,0,96.14506141440583,32.85895448031185,4a9fbc45d7f3b431ad7436d37f493b2a7c6b592045b3162026942396184fa893,
909,full_stockout,2026-04-01,SKU-003,шт,1126.0,1135,1120.0,0,153.0,79.14285714285717,4a9fbc45d7f3b431ad7436d37f493b2a7c6b592045b3162026942396184fa893,
909,full_stockout,2026-04-01,SKU-004,шт,2536.4444444444443,2588,2520.0,0,317.6507936507937,177.6507936507938,4a9fbc45d7f3b431ad7436d37f493b2a7c6b592045b3162026942396184fa893,
909,partial_stockout,2025-07-01,SKU-001,шт,217.14285714285714,227,224.0,0,63.48979591836735,16.979591836734702,e6fd39f407566db9054582e0b19d1975454dbe193827f0b817ed223d701469c7,
909,partial_stockout,2025-07-01,SKU-002,шт,494.85714285714283,531,504.0,0,100.9591836734694,37.30612244897961,e6fd39f407566db9054582e0b19d1975454dbe193827f0b817ed223d701469c7,
909,partial_stockout,2025-07-01,SKU-003,шт,1061.7142857142856,1113,1120.0,0,175.3265306122449,88.97959183673476,e6fd39f407566db9054582e0b19d1975454dbe193827f0b817ed223d701469c7,
909,partial_stockout,2025-07-01,SKU-004,шт,2544.0,2417,2520.0,0,255.8571428571429,176.57142857142867,e6fd39f407566db9054582e0b19d1975454dbe193827f0b817ed223d701469c7,
909,partial_stockout,2026-04-01,SKU-001,шт,226.28571428571428,223,224.0,0,59.48979591836734,15.673469387755112,922707c871cffee39a4abbc948a79b7638b4f252aeba9ab9fcdd421629223acf,
909,partial_stockout,2026-04-01,SKU-002,шт,517.7142857142857,502,504.0,0,111.95918367346938,34.04081632653063,922707c871cffee39a4abbc948a79b7638b4f252aeba9ab9fcdd421629223acf,
909,partial_stockout,2026-04-01,SKU-003,шт,1067.4285714285716,1135,1120.0,0,154.75510204081633,87.51020408163268,922707c871cffee39a4abbc948a79b7638b4f252aeba9ab9fcdd421629223acf,
909,partial_stockout,2026-04-01,SKU-004,шт,2496.0,2588,2520.0,0,323.42857142857144,183.42857142857156,922707c871cffee39a4abbc948a79b7638b4f252aeba9ab9fcdd421629223acf,
909,single_project,2025-07-01,SKU-001,шт,229.73083244277262,227,224.0,104,63.26221225703674,8.952750894728656,16863747b3124ec7cafabe11cebe22e2cf858b49a5030d09fb93e9d82d43c018,
909,single_project,2025-07-01,SKU-002,шт,537.2733384188309,531,504.0,263,97.12352327674225,33.273338418830846,16863747b3124ec7cafabe11cebe22e2cf858b49a5030d09fb93e9d82d43c018,
909,single_project,2025-07-01,SKU-003,шт,1127.6666666666667,1113,1120.0,460,182.64285714285717,78.90476190476193,16863747b3124ec7cafabe11cebe22e2cf858b49a5030d09fb93e9d82d43c018,
909,single_project,2025-07-01,SKU-004,шт,2538.0,2417,2520.0,1032,254.1428571428571,177.42857142857156,16863747b3124ec7cafabe11cebe22e2cf858b49a5030d09fb93e9d82d43c018,
909,single_project,2026-04-01,SKU-001,шт,226.83333333333334,223,224.0,113,59.60714285714286,15.595238095238102,2a0b87d9cf228a78d04e0c20ef5fdcb18b503f332b7e2c4a5db5709c3ef778a9,
909,single_project,2026-04-01,SKU-002,шт,522.8333333333334,502,504.0,262,112.69047619047619,34.37047619047621,2a0b87d9cf228a78d04e0c20ef5fdcb18b503f332b7e2c4a5db5709c3ef778a9,
909,single_project,2026-04-01,SKU-003,шт,1115.6666666666667,1135,1120.0,441,153.0,80.61904761904765,2a0b87d9cf228a78d04e0c20ef5fdcb18b503f332b7e2c4a5db5709c3ef778a9,
909,single_project,2026-04-01,SKU-004,шт,2528.8333333333335,2588,2520.0,1223,318.73809523809524,178.73809523809535,2a0b87d9cf228a78d04e0c20ef5fdcb18b503f332b7e2c4a5db5709c3ef778a9,
909,split_project,2025-07-01,SKU-001,шт,229.73083244277262,227,224.0,104,63.26221225703674,8.952750894728656,4a0d0844b7fdba7d6705627da0833b29abff9a24c620dc7ff423f7db2a07ed12,
909,split_project,2025-07-01,SKU-002,шт,537.2733384188309,531,504.0,263,97.12352327674225,33.273338418830846,4a0d0844b7fdba7d6705627da0833b29abff9a24c620dc7ff423f7db2a07ed12,
909,split_project,2025-07-01,SKU-003,шт,1127.6666666666667,1113,1120.0,460,182.64285714285717,78.90476190476193,4a0d0844b7fdba7d6705627da0833b29abff9a24c620dc7ff423f7db2a07ed12,
909,split_project,2025-07-01,SKU-004,шт,2538.0,2417,2520.0,1032,254.1428571428571,177.42857142857156,4a0d0844b7fdba7d6705627da0833b29abff9a24c620dc7ff423f7db2a07ed12,
909,split_project,2026-04-01,SKU-001,шт,226.83333333333334,223,224.0,113,59.60714285714286,15.595238095238102,9df9f6f326a20d1c40f36332267d1d7574dd80e7641b0b4aa695bcc40a0baf38,
909,split_project,2026-04-01,SKU-002,шт,522.8333333333334,502,504.0,262,112.69047619047619,34.37047619047621,9df9f6f326a20d1c40f36332267d1d7574dd80e7641b0b4aa695bcc40a0baf38,
909,split_project,2026-04-01,SKU-003,шт,1115.6666666666667,1135,1120.0,441,153.0,80.61904761904765,9df9f6f326a20d1c40f36332267d1d7574dd80e7641b0b4aa695bcc40a0baf38,
909,split_project,2026-04-01,SKU-004,шт,2528.8333333333335,2588,2520.0,1223,318.73809523809524,178.73809523809535,9df9f6f326a20d1c40f36332267d1d7574dd80e7641b0b4aa695bcc40a0baf38,
909,recurring_client,2025-07-01,SKU-001,шт,536.3723806939728,510,512.0,0,88.71307750369948,25.05531534145617,4a48724de5ce26bfc38e0125dc1f5e3bbdfd235d325a0ee2087fb6ff8e365ef1,
909,recurring_client,2025-07-01,SKU-002,шт,1154.3407451383487,1148,1152.0,0,111.45875252124829,12.520130345779561,4a48724de5ce26bfc38e0125dc1f5e3bbdfd235d325a0ee2087fb6ff8e365ef1,
909,recurring_client,2025-07-01,SKU-003,шт,2524.0,2578,2560.0,0,2452.857142857143,2452.4571428571426,4a48724de5ce26bfc38e0125dc1f5e3bbdfd235d325a0ee2087fb6ff8e365ef1,
909,recurring_client,2025-07-01,SKU-004,шт,5809.0,5873,5760.0,0,5628.285714285714,5610.885714285714,4a48724de5ce26bfc38e0125dc1f5e3bbdfd235d325a0ee2087fb6ff8e365ef1,
909,recurring_client,2026-04-01,SKU-001,шт,505.0,549,512.0,0,529.7142857142858,490.6342857142857,ddad193be8485ad2e3c77ea0853821817c2e05f61869142b4f8b83d5af939c3c,
909,recurring_client,2026-04-01,SKU-002,шт,1113.838325616935,1115,1152.0,0,214.2776004105928,38.16167438306491,ddad193be8485ad2e3c77ea0853821817c2e05f61869142b4f8b83d5af939c3c,
909,recurring_client,2026-04-01,SKU-003,шт,2547.5,2572,2560.0,0,2513.642857142857,2469.2428571428572,ddad193be8485ad2e3c77ea0853821817c2e05f61869142b4f8b83d5af939c3c,
909,recurring_client,2026-04-01,SKU-004,шт,5795.333333333334,5844,5760.0,0,5667.523809523809,5601.1238095238095,ddad193be8485ad2e3c77ea0853821817c2e05f61869142b4f8b83d5af939c3c,
909,known_promotion,2025-07-01,SKU-001,шт,267.0,275,268.8,0,64.75,19.457142857142866,95238f8f155bac6cdadc34af91ba14b0494c7f66551cd26aa4756d5a16522db4,
909,known_promotion,2025-07-01,SKU-002,шт,603.6911795843214,627,604.8000000000001,0,100.39979097598082,13.018921885205376,95238f8f155bac6cdadc34af91ba14b0494c7f66551cd26aa4756d5a16522db4,
909,known_promotion,2025-07-01,SKU-003,шт,1350.8,1343,1344.0,0,244.43333333333334,95.02857142857148,95238f8f155bac6cdadc34af91ba14b0494c7f66551cd26aa4756d5a16522db4,
909,known_promotion,2025-07-01,SKU-004,шт,3038.688888888889,3007,3024.0,0,258.74867724867727,213.90158730158743,95238f8f155bac6cdadc34af91ba14b0494c7f66551cd26aa4756d5a16522db4,
909,known_promotion,2026-04-01,SKU-001,шт,259.68888888888887,264,268.8,0,69.81693121693122,20.50158730158731,4af03d715b1e844d1a5fd85fb80bf4cccc18a2f00008e96d675a37447d5e46e7,
909,known_promotion,2026-04-01,SKU-002,шт,597.2,597,604.8000000000001,0,133.68571428571428,44.28571428571429,4af03d715b1e844d1a5fd85fb80bf4cccc18a2f00008e96d675a37447d5e46e7,
909,known_promotion,2026-04-01,SKU-003,шт,1332.4888888888888,1369,1344.0,0,203.13703703703703,97.6444444444445,4af03d715b1e844d1a5fd85fb80bf4cccc18a2f00008e96d675a37447d5e46e7,
909,known_promotion,2026-04-01,SKU-004,шт,3004.866666666667,3040,3024.0,0,326.78333333333336,218.73333333333346,4af03d715b1e844d1a5fd85fb80bf4cccc18a2f00008e96d675a37447d5e46e7,
909,demand_shock,2025-07-01,SKU-001,шт,225.00000000000003,523,504.0,0,340.7857142857143,287.42857142857144,4b20a10618e79c9421bc45277a9f7be0fc1e528a382ddb642a8d35090a67ea97,
909,demand_shock,2025-07-01,SKU-002,шт,523.1775542381598,1112,1134.0,0,650.5672673637376,630.3178825902344,4b20a10618e79c9421bc45277a9f7be0fc1e528a382ddb642a8d35090a67ea97,
909,demand_shock,2025-07-01,SKU-003,шт,1139.0242177187688,2569,2520.0,0,1496.7398946362728,1398.5759474327135,4b20a10618e79c9421bc45277a9f7be0fc1e528a382ddb642a8d35090a67ea97,
909,demand_shock,2025-07-01,SKU-004,шт,2512.5,5613,5670.0,0,3215.285714285714,3244.2857142857147,4b20a10618e79c9421bc45277a9f7be0fc1e528a382ddb642a8d35090a67ea97,
909,demand_shock,2026-04-01,SKU-001,шт,219.0,489,504.0,0,305.14285714285717,290.8571428571429,74e050a6ba48863931750b9dac4a40b8fb38ecd027639c3935870edb4e042042,
909,demand_shock,2026-04-01,SKU-002,шт,533.5,1152,1134.0,0,703.5714285714286,633.8114285714286,74e050a6ba48863931750b9dac4a40b8fb38ecd027639c3935870edb4e042042,
909,demand_shock,2026-04-01,SKU-003,шт,1184.7126663545562,2561,2520.0,0,1453.228949460986,1401.4326369009302,74e050a6ba48863931750b9dac4a40b8fb38ecd027639c3935870edb4e042042,
909,demand_shock,2026-04-01,SKU-004,шт,2502.5,5555,5670.0,0,3189.75,3250.0000000000005,74e050a6ba48863931750b9dac4a40b8fb38ecd027639c3935870edb4e042042,
909,combined,2025-07-01,SKU-001,шт,416.76190476190476,1032,1007.0826011253745,104,658.8888888888889,596.3060896999052,bd30277c5708c35ad2f77b05083573ae1d997ba8772e4f32044c0ca27eb8f590,
909,combined,2025-07-01,SKU-002,шт,1425.2190476190476,3460,3423.7545896672273,263,2098.9532879818594,2050.617107223935,bd30277c5708c35ad2f77b05083573ae1d997ba8772e4f32044c0ca27eb8f590,
909,combined,2025-07-01,SKU-003,шт,3165.2571428571428,6321,6366.594395124662,460,3779.457142857143,3749.106925495207,bd30277c5708c35ad2f77b05083573ae1d997ba8772e4f32044c0ca27eb8f590,
909,combined,2025-07-01,SKU-004,шт,4547.504761904761,7890,7856.290029390295,1032,4396.082539682539,4439.515619400804,bd30277c5708c35ad2f77b05083573ae1d997ba8772e4f32044c0ca27eb8f590,
909,combined,2026-04-01,SKU-001,шт,526.9333333333334,887,872.9878869034376,113,505.8126984126984,500.7015884692398,0fbf8e5bab1f435d309f9a660317d760ad547f4f4900f0f214eb96f40029ab53,
909,combined,2026-04-01,SKU-002,шт,1531.5809523809526,3446,3397.851071135384,262,2056.0743764172335,1997.4504411672528,0fbf8e5bab1f435d309f9a660317d760ad547f4f4900f0f214eb96f40029ab53,
909,combined,2026-04-01,SKU-003,шт,3009.828571428571,7630,7586.806502375469,441,4693.953741496599,4631.924691013647,0fbf8e5bab1f435d309f9a660317d760ad547f4f4900f0f214eb96f40029ab53,
909,combined,2026-04-01,SKU-004,шт,4395.428571428572,7705,7734.452400449215,1223,4276.428571428572,4334.5010502834475,0fbf8e5bab1f435d309f9a660317d760ad547f4f4900f0f214eb96f40029ab53,
1337,stable,2025-07-01,SKU-001,шт,238.33333333333337,216,224.0,0,65.02380952380952,17.022857142857156,7de3799da2e48d304b4a290622e387b6a6e3e05a6cde29a177036b7d4ba5e1a5,
1337,stable,2025-07-01,SKU-002,шт,487.71969454473907,494,504.0,0,104.0836402115108,16.287345638550125,7de3799da2e48d304b4a290622e387b6a6e3e05a6cde29a177036b7d4ba5e1a5,
1337,stable,2025-07-01,SKU-003,шт,1085.5169880650103,1058,1120.0,0,120.89049525884354,35.162937453688095,7de3799da2e48d304b4a290622e387b6a6e3e05a6cde29a177036b7d4ba5e1a5,
1337,stable,2025-07-01,SKU-004,шт,2568.5,2486,2520.0,0,257.8571428571429,173.07142857142867,7de3799da2e48d304b4a290622e387b6a6e3e05a6cde29a177036b7d4ba5e1a5,
1337,stable,2026-04-01,SKU-001,шт,224.4043598635609,210,224.0,0,48.9574612707365,7.031716705722028,4abd048052b6d79eb4684386b77d841b759bae24bbce07cdb9ace06bcab1c517,
1337,stable,2026-04-01,SKU-002,шт,482.59287688365885,536,504.0,0,108.56335358061665,21.65051933892892,4abd048052b6d79eb4684386b77d841b759bae24bbce07cdb9ace06bcab1c517,
1337,stable,2026-04-01,SKU-003,шт,1128.0,1103,1120.0,0,116.14285714285714,78.85714285714289,4abd048052b6d79eb4684386b77d841b759bae24bbce07cdb9ace06bcab1c517,
1337,stable,2026-04-01,SKU-004,шт,2535.166666666667,2462,2520.0,0,305.25,177.83333333333343,4abd048052b6d79eb4684386b77d841b759bae24bbce07cdb9ace06bcab1c517,
1337,seasonal_growth,2025-07-01,SKU-001,шт,347.3512817354131,321,341.3142656103794,0,85.73160687199767,6.772431489574338,e30b4a37cf63a1f35a78ddbd2383505bcc468b318fc88f234653357fc2e684ba,
1337,seasonal_growth,2025-07-01,SKU-002,шт,1099.5642696412326,1203,1156.9580476966187,0,157.00962091518983,57.393778055386115,e30b4a37cf63a1f35a78ddbd2383505bcc468b318fc88f234653357fc2e684ba,
1337,seasonal_growth,2025-07-01,SKU-003,шт,1209.3894175467847,1166,1226.7566031567808,0,150.1595277908968,21.21964935581886,e30b4a37cf63a1f35a78ddbd2383505bcc468b318fc88f234653357fc2e684ba,
1337,seasonal_growth,2025-07-01,SKU-004,шт,3376.253124454442,3440,3398.5005854594187,0,235.132578817323,32.06628431171892,e30b4a37cf63a1f35a78ddbd2383505bcc468b318fc88f234653357fc2e684ba,
1337,seasonal_growth,2026-04-01,SKU-001,шт,466.7383577234641,457,474.9340056137183,0,76.98419193501232,18.58225127280084,dfcef440b6155984b89316208bc7e3de7c103579476514531d800037f2b25179,
1337,seasonal_growth,2026-04-01,SKU-002,шт,1012.7687875303308,1057,1025.2441659644837,0,134.41686580712246,26.813185573016405,dfcef440b6155984b89316208bc7e3de7c103579476514531d800037f2b25179,
1337,seasonal_growth,2026-04-01,SKU-003,шт,2467.533970702207,2497,2451.2299377413065,0,194.3896971965649,49.81634315966345,dfcef440b6155984b89316208bc7e3de7c103579476514531d800037f2b25179,
1337,seasonal_growth,2026-04-01,SKU-004,шт,5503.913599963208,5547,5516.943282805867,0,269.2870980824911,42.75044221424719,dfcef440b6155984b89316208bc7e3de7c103579476514531d800037f2b25179,
1337,intermittent,2025-07-01,SKU-001,шт,10.5,88,35.84,0,94.75,25.34,3274d3facdd69b6f50552ce5adea6f8c5cf856811b50942da424133a9dc6badb,
1337,intermittent,2025-07-01,SKU-002,шт,124.0,89,80.64,0,187.28571428571428,43.360000000000014,3274d3facdd69b6f50552ce5adea6f8c5cf856811b50942da424133a9dc6badb,
1337,intermittent,2025-07-01,SKU-003,шт,52.0,523,179.20000000000002,0,563.8571428571429,127.19999999999999,3274d3facdd69b6f50552ce5adea6f8c5cf856811b50942da424133a9dc6badb,
1337,intermittent,2025-07-01,SKU-004,шт,679.3333333333334,113,403.2,0,743.8095238095239,276.1333333333333,3274d3facdd69b6f50552ce5adea6f8c5cf856811b50942da424133a9dc6badb,
1337,intermittent,2026-04-01,SKU-001,шт,59.83333333333333,0,35.84,0,59.83333333333333,23.993333333333332,6bd57b9bf756075746344e46fc1b1433c15fadabd17bb125ec225a33a90d68c8,
1337,intermittent,2026-04-01,SKU-002,шт,0.0,10,80.64,0,10.0,80.64,6bd57b9bf756075746344e46fc1b1433c15fadabd17bb125ec225a33a90d68c8,
1337,intermittent,2026-04-01,SKU-003,шт,248.66666666666669,68,179.20000000000002,0,281.14285714285717,69.46666666666667,6bd57b9bf756075746344e46fc1b1433c15fadabd17bb125ec225a33a90d68c8,
1337,intermittent,2026-04-01,SKU-004,шт,36.5,514,403.2,0,542.6785714285714,366.7,6bd57b9bf756075746344e46fc1b1433c15fadabd17bb125ec225a33a90d68c8,
1337,new_product,2025-07-01,SKU-001,шт,255.33333333333331,205,224.0,0,78.66666666666666,31.333333333333314,225ef3b37340854aa01a2780d3deb90fce6a480c28cda5e717f62af67f9ea350,
1337,new_product,2025-07-01,SKU-002,шт,548.4761904761905,523,504.0,0,108.17687074829932,46.16870748299321,225ef3b37340854aa01a2780d3deb90fce6a480c28cda5e717f62af67f9ea350,
1337,new_product,2025-07-01,SKU-003,шт,1264.6666666666665,1101,1120.0,0,209.99999999999994,144.66666666666657,225ef3b37340854aa01a2780d3deb90fce6a480c28cda5e717f62af67f9ea350,
1337,new_product,2025-07-01,SKU-004,шт,2731.0952380952376,2543,2520.0,0,316.39115646258495,222.7823129251699,225ef3b37340854aa01a2780d3deb90fce6a480c28cda5e717f62af67f9ea350,
1337,new_product,2026-04-01,SKU-001,шт,245.0,254,224.0,0,62.0,21.4,e7fa898a6170b52ec7673c2d266afd4b1fa1615c10665c8b1f8161e6617771a2,
1337,new_product,2026-04-01,SKU-002,шт,533.7142857142858,522,504.0,0,120.12244897959184,37.21469387755103,e7fa898a6170b52ec7673c2d266afd4b1fa1615c10665c8b1f8161e6617771a2,
1337,new_product,2026-04-01,SKU-003,шт,1226.3333333333335,1126,1120.0,0,161.1666666666667,107.95238095238099,e7fa898a6170b52ec7673c2d266afd4b1fa1615c10665c8b1f8161e6617771a2,
1337,new_product,2026-04-01,SKU-004,шт,2746.142857142857,2439,2520.0,0,358.3775510204081,233.5306122448979,e7fa898a6170b52ec7673c2d266afd4b1fa1615c10665c8b1f8161e6617771a2,
1337,full_stockout,2025-07-01,SKU-001,шт,239.55555555555554,216,224.0,0,65.11111111111111,17.546666666666667,33239c8da8f9790e03b36e3ecc53e973652bbe3aebdcf10dece6422daf36646b,
1337,full_stockout,2025-07-01,SKU-002,шт,489.1111111111111,494,504.0,0,107.19047619047619,38.12698412698414,33239c8da8f9790e03b36e3ecc53e973652bbe3aebdcf10dece6422daf36646b,
1337,full_stockout,2025-07-01,SKU-003,шт,1118.0,1058,1120.0,0,141.57142857142858,80.2857142857143,33239c8da8f9790e03b36e3ecc53e973652bbe3aebdcf10dece6422daf36646b,
1337,full_stockout,2025-07-01,SKU-004,шт,2571.111111111111,2486,2520.0,0,258.6031746031746,172.69841269841282,33239c8da8f9790e03b36e3ecc53e973652bbe3aebdcf10dece6422daf36646b,
1337,full_stockout,2026-04-01,SKU-001,шт,202.0,210,224.0,0,48.0,24.03428571428572,94bdab7ad16522c5a39dbbae27f4e7978031017611ca25e34c6f6fe7a37aade8,
1337,full_stockout,2026-04-01,SKU-002,шт,491.644856946223,536,504.0,0,106.41785624003114,15.345440011964982,94bdab7ad16522c5a39dbbae27f4e7978031017611ca25e34c6f6fe7a37aade8,
1337,full_stockout,2026-04-01,SKU-003,шт,1133.5555555555554,1103,1120.0,0,116.93650793650792,78.0634920634921,94bdab7ad16522c5a39dbbae27f4e7978031017611ca25e34c6f6fe7a37aade8,
1337,full_stockout,2026-04-01,SKU-004,шт,2554.4444444444443,2462,2520.0,0,309.3809523809524,175.07936507936518,94bdab7ad16522c5a39dbbae27f4e7978031017611ca25e34c6f6fe7a37aade8,
1337,partial_stockout,2025-07-01,SKU-001,шт,236.57142857142856,216,224.0,0,64.89795918367346,16.26775510204081,afa0b849d79d669a0a8e56263f47dc928075afe7fba1ce09925f2a58826d2c82,
1337,partial_stockout,2025-07-01,SKU-002,шт,505.14285714285717,494,504.0,0,104.0,35.83673469387756,afa0b849d79d669a0a8e56263f47dc928075afe7fba1ce09925f2a58826d2c82,
